src_ip,dst_ip,query_name,transaction_id,rcode,ttl,packet_size,time_taken,query_length,response_length,src_port,dst_port,query_type,anomaly_label,entropy,response_code_category,query_volume,geo_region,response_code_ratio
1.1.1.1,1.1.1.1,openai.com,48974,REFUSED,50000,392,2.390318147439718,10,392,53,53,TXT,Anomalous,4,Error,0,Global,2.791937816341287
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,116,123,0.10981515977137284,20,123,53,53,AAAA,Normal,1,Error,0,US,2.791937816341287
8.8.8.8,8.8.8.8,nonexistent.example,53292,REFUSED,50000,313,4.996069896646885,65,313,53,53,TXT,Anomalous,4,Error,0,US,2.792118582791034
8.8.4.4,8.8.4.4,subdomain.google.com,5357,SERVFAIL,50000,211,3.506801418093958,244,211,53,53,AAAA,Anomalous,3,Error,0,US,2.792118582791034
8.8.4.4,8.8.4.4,my.site.info,0,NXDOMAIN,115,99,0.17486022211855498,12,99,53,53,A,Normal,1,Error,0,US,2.792299349240781
1.1.1.1,1.1.1.1,subdomain.google.com,0,NXDOMAIN,57,119,-0.033040779256241104,20,119,53,53,A,Normal,1,Error,0,Global,2.7924801156905277
8.8.4.4,8.8.4.4,example.com,0,No Error,109,76,0.047803582362266936,11,76,53,53,TXT,Normal,1,No Error,0,US,2.7926608821402747
8.8.8.8,8.8.8.8,example.com,0,No Error,108,73,-0.00784789691036486,11,73,53,53,MX,Normal,1,No Error,0,US,2.79215615398518
8.8.4.4,8.8.4.4,example.com,0,No Error,115,81,-0.0023170364819947165,11,81,53,53,A,Normal,1,No Error,0,US,2.791651608239971
1.1.1.1,1.1.1.1,my.site.info,32208,NXDOMAIN,1,124,2.2448631574519204,102,124,53,53,AAAA,Anomalous,4,Error,0,Global,2.7911472448057815
1.1.1.1,1.1.1.1,subdomain.google.com,0,NXDOMAIN,58,111,-0.008777177159827496,20,111,53,53,MX,Normal,1,Error,0,Global,2.7913279132791327
1.1.1.1,1.1.1.1,subdomain.google.com,0,NXDOMAIN,50,117,0.10038548060803182,20,117,53,53,AAAA,Normal,1,Error,0,Global,2.7915085817524843
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,116,108,0.017185961340313423,20,108,53,53,A,Normal,1,Error,0,US,2.7916892502258355
1.1.1.1,1.1.1.1,google.com,52647,REFUSED,50000,444,4.544431503051925,160,444,53,53,MX,Anomalous,5,Error,0,Global,2.791869918699187
1.1.1.1,1.1.1.1,nonexistent.example,20597,REFUSED,50000,363,4.116868238647323,249,363,53,53,A,Anomalous,5,Error,0,Global,2.791869918699187
8.8.8.8,8.8.8.8,openai.com,0,No Error,100,81,0.11309433974231448,10,81,53,53,TXT,Normal,1,No Error,0,US,2.791869918699187
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,55,138,0.0010914642289833187,8,138,53,53,A,Normal,1,Error,0,Global,2.791365606936416
8.8.4.4,8.8.4.4,rare.tld,53079,SERVFAIL,50000,35,3.031698120252025,1,35,53,53,AAAA,Anomalous,5,Error,0,US,2.7915462427745665
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,53,120,0.0531990764034308,8,120,53,53,A,Normal,1,Error,0,Global,2.791726878612717
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,120,126,0.06478430137885197,20,126,53,53,A,Normal,1,Error,0,US,2.791907514450867
8.8.4.4,8.8.4.4,example.com,0,No Error,111,73,0.06727413234824067,11,73,53,53,MX,Normal,1,No Error,0,US,2.7920881502890174
1.1.1.1,1.1.1.1,rare.tld,64307,SERVFAIL,1,342,3.337970142017869,218,342,53,53,MX,Anomalous,5,Error,0,Global,2.7915838901932455
1.1.1.1,1.1.1.1,google.com,21025,SERVFAIL,50000,136,4.2615268893075635,122,136,53,53,TXT,Anomalous,4,Error,0,Global,2.7917644934079826
1.1.1.1,1.1.1.1,test.example.org,18790,REFUSED,50000,500,2.5143331685826693,13,500,53,53,AAAA,Anomalous,5,Error,0,Global,2.7919450966227197
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,121,122,0.07422151828821646,8,122,53,53,MX,Normal,1,Error,0,US,2.7919450966227197
8.8.4.4,8.8.4.4,test.example.org,32137,REFUSED,1,200,4.448495346201824,176,200,53,53,AAAA,Anomalous,4,Error,0,US,2.7921256998374573
1.1.1.1,1.1.1.1,rare.tld,14682,NXDOMAIN,1,341,2.875855080159883,119,341,53,53,TXT,Anomalous,5,Error,0,Global,2.7921256998374573
1.1.1.1,1.1.1.1,google.com,0,No Error,51,80,0.12814980569654225,10,80,53,53,AAAA,Normal,1,No Error,0,Global,2.7923063030521944
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,116,110,0.019321689961181797,20,110,53,53,A,Normal,1,Error,0,US,2.791802094618996
8.8.4.4,8.8.4.4,google.com,0,No Error,116,73,0.1451627293252484,10,73,53,53,MX,Normal,1,No Error,0,US,2.791982665222102
8.8.8.8,8.8.8.8,test.example.org,0,NXDOMAIN,102,114,0.1531897463243447,16,114,53,53,AAAA,Normal,1,Error,0,US,2.791478606246615
8.8.4.4,8.8.4.4,my.site.info,0,NXDOMAIN,111,109,0.14997114925697627,12,109,53,53,A,Normal,1,Error,0,US,2.7916591442498646
8.8.8.8,8.8.8.8,my.site.info,45729,NXDOMAIN,50000,366,4.829550877441221,72,366,53,53,AAAA,Anomalous,5,Error,0,US,2.7918396822531144
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,118,115,0.06390088345103828,20,115,53,53,TXT,Normal,1,Error,0,US,2.7920202202563638
1.1.1.1,1.1.1.1,openai.com,0,No Error,55,80,0.10422834189138325,10,80,53,53,A,Normal,1,No Error,0,Global,2.7922007582596136
8.8.8.8,8.8.8.8,subdomain.google.com,0,NXDOMAIN,106,121,0.15312685837627454,20,121,53,53,AAAA,Normal,1,Error,0,US,2.7916967509025272
8.8.4.4,8.8.4.4,openai.com,0,No Error,117,98,0.0065603433128656324,10,98,53,53,A,Normal,1,No Error,0,US,2.7918772563176897
8.8.8.8,8.8.8.8,my.site.info,0,NXDOMAIN,103,102,0.18194851257819727,12,102,53,53,AAAA,Normal,1,Error,0,US,2.791373398303555
1.1.1.1,1.1.1.1,example.com,0,No Error,52,74,0.03043678747677199,11,74,53,53,TXT,Normal,1,No Error,0,Global,2.7915538711423933
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,117,123,0.13788004471859358,8,123,53,53,TXT,Normal,1,Error,0,US,2.791050162396247
8.8.8.8,8.8.8.8,example.com,0,No Error,108,64,0.0954253532446286,11,64,53,53,TXT,Normal,1,No Error,0,US,2.7912306026705163
8.8.8.8,8.8.8.8,nonexistent.example,0,NXDOMAIN,119,147,0.12650261495840773,19,147,53,53,TXT,Normal,1,Error,0,US,2.7907270431174456
8.8.4.4,8.8.4.4,google.com,28085,REFUSED,1,298,4.337258594223046,164,298,53,53,AAAA,Anomalous,4,Error,0,US,2.790907450838896
8.8.4.4,8.8.4.4,google.com,59954,SERVFAIL,50000,365,3.4604992893221898,8,365,53,53,AAAA,Anomalous,3,Error,0,US,2.790907450838896
1.1.1.1,1.1.1.1,subdomain.google.com,29474,SERVFAIL,50000,299,4.070932636609205,241,299,53,53,A,Anomalous,4,Error,0,Global,2.7910878585603465
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,58,134,0.09532572989697113,8,134,53,53,AAAA,Normal,1,Error,0,Global,2.7912682662817967
8.8.8.8,8.8.8.8,rare.tld,50761,NXDOMAIN,1,379,4.784020164677613,239,379,53,53,TXT,Anomalous,5,Error,0,US,2.7914486740032474
8.8.8.8,8.8.8.8,nonexistent.example,0,NXDOMAIN,118,146,0.1527042660510898,19,146,53,53,A,Normal,1,Error,0,US,2.791629081724698
8.8.4.4,8.8.4.4,test.example.org,18480,NXDOMAIN,1,506,2.7895316638427596,246,506,53,53,AAAA,Anomalous,4,Error,0,US,2.7918094894461483
8.8.8.8,8.8.8.8,nonexistent.example,0,NXDOMAIN,101,145,-0.014540739007318323,19,145,53,53,A,Normal,1,Error,0,US,2.791989897167599
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,114,122,0.07437774020196282,20,122,53,53,AAAA,Normal,1,Error,0,US,2.792170304889049
8.8.4.4,8.8.4.4,rare.tld,22089,NXDOMAIN,50000,354,4.939613314214432,208,354,53,53,AAAA,Anomalous,4,Error,0,US,2.7923507126105
8.8.8.8,8.8.8.8,nonexistent.example,24344,SERVFAIL,50000,289,3.041228574178785,63,289,53,53,TXT,Anomalous,3,Error,0,US,2.79253112033195
8.8.8.8,8.8.8.8,rare.tld,53428,NXDOMAIN,1,233,4.918206249148303,14,233,53,53,A,Anomalous,5,Error,0,US,2.7927115280534007
8.8.4.4,8.8.4.4,openai.com,35943,NXDOMAIN,1,152,3.098109425852428,191,152,53,53,MX,Anomalous,4,Error,0,US,2.792891935774851
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,111,131,0.05852430007011464,8,131,53,53,MX,Normal,1,Error,0,US,2.7930723434963016
1.1.1.1,1.1.1.1,test.example.org,42100,NXDOMAIN,50000,376,2.9046690427581545,20,376,53,53,TXT,Anomalous,4,Error,0,Global,2.7932527512177523
8.8.4.4,8.8.4.4,example.com,0,No Error,113,81,-0.024268270194620703,11,81,53,53,AAAA,Normal,1,No Error,0,US,2.7934331589392025
1.1.1.1,1.1.1.1,nonexistent.example,40648,NXDOMAIN,50000,317,4.797611755401688,124,317,53,53,TXT,Anomalous,4,Error,0,Global,2.792929292929293
1.1.1.1,1.1.1.1,example.com,0,No Error,54,75,0.05517175740269867,11,75,53,53,A,Normal,1,No Error,0,Global,2.7931096681096683
8.8.8.8,8.8.8.8,rare.tld,0,NXDOMAIN,110,135,0.14355937837797317,8,135,53,53,AAAA,Normal,1,Error,0,US,2.7926059513074843
8.8.4.4,8.8.4.4,example.com,0,No Error,116,79,0.07786113485683777,11,79,53,53,TXT,Normal,1,No Error,0,US,2.792786293958521
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,55,122,0.07671212672254331,8,122,53,53,MX,Normal,1,Error,0,Global,2.7922827262892174
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,51,120,0.13152596103986328,8,120,53,53,A,Normal,1,Error,0,Global,2.792463036422647
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,118,123,0.06934643470913504,8,123,53,53,MX,Normal,1,Error,0,US,2.7926433465560763
8.8.8.8,8.8.8.8,test.example.org,27823,NXDOMAIN,1,411,4.410704293955684,216,411,53,53,TXT,Anomalous,4,Error,0,US,2.792823656689506
8.8.4.4,8.8.4.4,test.example.org,39996,NXDOMAIN,1,80,3.436485098733268,135,80,53,53,A,Anomalous,3,Error,0,US,2.7930039668229356
1.1.1.1,1.1.1.1,nonexistent.example,0,NXDOMAIN,60,133,-0.009354829588419558,19,133,53,53,AAAA,Normal,1,Error,0,Global,2.793184276956365
8.8.8.8,8.8.8.8,subdomain.google.com,0,NXDOMAIN,109,114,0.07187689792113713,20,114,53,53,AAAA,Normal,1,Error,0,US,2.7933645870897945
1.1.1.1,1.1.1.1,subdomain.google.com,0,NXDOMAIN,53,119,0.01987989580775964,20,119,53,53,TXT,Normal,1,Error,0,Global,2.793544897223224
1.1.1.1,1.1.1.1,test.example.org,0,NXDOMAIN,53,122,0.13953903045554022,16,122,53,53,MX,Normal,1,Error,0,Global,2.7937252073566534
8.8.4.4,8.8.4.4,subdomain.google.com,21652,REFUSED,1,45,3.1479474635006515,238,45,53,53,MX,Anomalous,4,Error,0,US,2.793905517490083
8.8.4.4,8.8.4.4,my.site.info,59523,NXDOMAIN,1,347,3.589373612522781,65,347,53,53,A,Anomalous,4,Error,0,US,2.793905517490083
1.1.1.1,1.1.1.1,google.com,0,No Error,58,77,0.06252144648369884,10,77,53,53,MX,Normal,1,No Error,0,Global,2.7940858276235123
8.8.4.4,8.8.4.4,rare.tld,59318,SERVFAIL,1,291,2.737863594733409,156,291,53,53,TXT,Anomalous,5,Error,0,US,2.7935821164593473
8.8.4.4,8.8.4.4,openai.com,0,No Error,111,82,0.0335372616560043,10,82,53,53,AAAA,Normal,1,No Error,0,US,2.793762394086894
1.1.1.1,1.1.1.1,openai.com,0,No Error,58,98,0.0639409713592262,10,98,53,53,A,Normal,1,No Error,0,Global,2.793258832011536
8.8.4.4,8.8.4.4,test.example.org,0,NXDOMAIN,109,113,-0.008107586563595726,16,113,53,53,MX,Normal,1,Error,0,US,2.7927554514326904
1.1.1.1,1.1.1.1,test.example.org,0,NXDOMAIN,57,117,0.029587772784880784,16,117,53,53,MX,Normal,1,Error,0,Global,2.7929356640836187
1.1.1.1,1.1.1.1,example.com,0,No Error,55,82,0.018148646610389146,11,82,53,53,TXT,Normal,1,No Error,0,Global,2.793115876734547
1.1.1.1,1.1.1.1,example.com,0,No Error,51,72,0.005813819662833605,11,72,53,53,A,Normal,1,No Error,0,Global,2.7926126126126127
8.8.4.4,8.8.4.4,example.com,0,No Error,113,71,0.007446812079485277,11,71,53,53,TXT,Normal,1,No Error,0,US,2.792109529814448
8.8.8.8,8.8.8.8,openai.com,7799,NXDOMAIN,1,191,4.908775702641521,240,191,53,53,AAAA,Anomalous,2,Error,0,US,2.791606628242075
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,120,124,0.05841540459071563,8,124,53,53,TXT,Normal,1,Error,0,US,2.7917867435158503
8.8.8.8,8.8.8.8,example.com,25283,REFUSED,50000,180,4.886340418391383,227,180,53,53,MX,Anomalous,4,Error,0,US,2.791966858789625
8.8.4.4,8.8.4.4,rare.tld,13475,REFUSED,1,45,3.2133182638307973,141,45,53,53,TXT,Anomalous,5,Error,0,US,2.791966858789625
8.8.8.8,8.8.8.8,rare.tld,0,NXDOMAIN,118,139,-0.011754572139069594,8,139,53,53,A,Normal,1,Error,0,US,2.791966858789625
1.1.1.1,1.1.1.1,subdomain.google.com,0,NXDOMAIN,50,108,0.049647166518659996,20,108,53,53,MX,Normal,1,Error,0,Global,2.7921469740634004
8.8.8.8,8.8.8.8,test.example.org,0,NXDOMAIN,107,121,0.06824546348156653,16,121,53,53,AAAA,Normal,1,Error,0,US,2.7923270893371757
8.8.8.8,8.8.8.8,openai.com,0,No Error,99,93,0.08241819033889959,10,93,53,53,MX,Normal,1,No Error,0,US,2.792507204610951
8.8.4.4,8.8.4.4,my.site.info,0,NXDOMAIN,119,100,0.029864935427612746,12,100,53,53,TXT,Normal,1,Error,0,US,2.7920043219881143
8.8.4.4,8.8.4.4,my.site.info,46997,REFUSED,1,194,3.1577359981266655,123,194,53,53,TXT,Anomalous,4,Error,0,US,2.79218440482622
8.8.8.8,8.8.8.8,nonexistent.example,0,NXDOMAIN,107,139,0.01994480832444074,19,139,53,53,MX,Normal,1,Error,0,US,2.79218440482622
8.8.8.8,8.8.8.8,google.com,0,No Error,108,74,0.07147686557058226,10,74,53,53,AAAA,Normal,1,No Error,0,US,2.7923644876643254
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,118,113,0.0948609299509307,20,113,53,53,TXT,Normal,1,Error,0,US,2.791861721281959
1.1.1.1,1.1.1.1,google.com,0,No Error,60,78,-0.03774578429399274,10,78,53,53,A,Normal,1,No Error,0,Global,2.792041771696075
8.8.4.4,8.8.4.4,google.com,17270,REFUSED,1,413,4.286641682220996,133,413,53,53,AAAA,Anomalous,4,Error,0,US,2.7915391539153918
8.8.8.8,8.8.8.8,rare.tld,44933,NXDOMAIN,50000,156,4.370039037160169,93,156,53,53,AAAA,Anomalous,3,Error,0,US,2.7915391539153918
1.1.1.1,1.1.1.1,test.example.org,0,NXDOMAIN,53,113,-0.029466951417079404,16,113,53,53,AAAA,Normal,1,Error,0,Global,2.7917191719171917
8.8.8.8,8.8.8.8,test.example.org,3284,SERVFAIL,1,317,3.0891391212452612,246,317,53,53,TXT,Anomalous,4,Error,0,US,2.791899189918992
8.8.8.8,8.8.8.8,my.site.info,0,NXDOMAIN,99,114,0.0640053060664828,12,114,53,53,TXT,Normal,1,Error,0,US,2.792079207920792
1.1.1.1,1.1.1.1,test.example.org,40952,SERVFAIL,1,405,2.227900023262234,123,405,53,53,TXT,Anomalous,5,Error,0,Global,2.7922592259225922
8.8.4.4,8.8.4.4,rare.tld,63424,REFUSED,1,41,3.963896631518557,199,41,53,53,AAAA,Anomalous,4,Error,0,US,2.7924392439243926
8.8.4.4,8.8.4.4,openai.com,38798,SERVFAIL,1,127,4.426576831077506,131,127,53,53,TXT,Anomalous,4,Error,0,US,2.7924392439243926
1.1.1.1,1.1.1.1,openai.com,25648,NXDOMAIN,1,87,4.15454810917619,131,87,53,53,AAAA,Anomalous,5,Error,0,Global,2.7926192619261925
8.8.8.8,8.8.8.8,nonexistent.example,0,NXDOMAIN,119,145,0.18183541035805703,19,145,53,53,TXT,Normal,1,Error,0,US,2.792799279927993
1.1.1.1,1.1.1.1,google.com,0,No Error,54,72,0.07319819732706934,10,72,53,53,A,Normal,1,No Error,0,Global,2.792979297929793
8.8.8.8,8.8.8.8,nonexistent.example,0,NXDOMAIN,101,135,0.11712314541416863,19,135,53,53,A,Normal,1,Error,0,US,2.7924766018718503
8.8.4.4,8.8.4.4,my.site.info,0,NXDOMAIN,113,118,0.15536099301828307,12,118,53,53,TXT,Normal,1,Error,0,US,2.7926565874730023
8.8.8.8,8.8.8.8,rare.tld,5803,SERVFAIL,50000,241,2.231900832981128,2,241,53,53,A,Anomalous,4,Error,0,US,2.7928365730741542
8.8.4.4,8.8.4.4,openai.com,0,No Error,111,95,0.17271890268712534,10,95,53,53,MX,Normal,1,No Error,0,US,2.793016558675306
8.8.4.4,8.8.4.4,openai.com,0,No Error,115,92,0.017913238268645548,10,92,53,53,A,Normal,1,No Error,0,US,2.792513946373943
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,113,120,0.13075823556525268,20,120,53,53,A,Normal,1,Error,0,US,2.7920115149334293
8.8.8.8,8.8.8.8,subdomain.google.com,0,NXDOMAIN,104,119,-0.011122332328632856,20,119,53,53,A,Normal,1,Error,0,US,2.792191435768262
8.8.4.4,8.8.4.4,example.com,48067,REFUSED,1,256,2.4562966442522116,238,256,53,53,TXT,Anomalous,5,Error,0,US,2.7923713566030948
8.8.8.8,8.8.8.8,test.example.org,0,NXDOMAIN,106,123,0.1170777758684641,16,123,53,53,TXT,Normal,1,Error,0,US,2.7923713566030948
8.8.8.8,8.8.8.8,my.site.info,34248,SERVFAIL,1,25,4.451633652844942,68,25,53,53,MX,Anomalous,4,Error,0,US,2.7925512774379273
1.1.1.1,1.1.1.1,test.example.org,0,NXDOMAIN,51,120,0.042344108331307945,16,120,53,53,TXT,Normal,1,Error,0,Global,2.79273119827276
8.8.4.4,8.8.4.4,openai.com,0,No Error,119,80,0.0068839062517602745,10,80,53,53,MX,Normal,1,No Error,0,US,2.792911119107593
8.8.8.8,8.8.8.8,test.example.org,0,NXDOMAIN,107,117,0.09737578006627587,16,117,53,53,AAAA,Normal,1,Error,0,US,2.7924087066019068
8.8.4.4,8.8.4.4,openai.com,0,No Error,112,78,0.03747104016786942,10,78,53,53,MX,Normal,1,No Error,0,US,2.792588595071056
1.1.1.1,1.1.1.1,my.site.info,0,NXDOMAIN,56,105,0.14547715768167332,12,105,53,53,AAAA,Normal,1,Error,0,Global,2.792086330935252
8.8.4.4,8.8.4.4,test.example.org,0,NXDOMAIN,119,112,0.08706155043111016,16,112,53,53,MX,Normal,1,Error,0,US,2.79226618705036
8.8.8.8,8.8.8.8,nonexistent.example,0,NXDOMAIN,106,142,0.08128355356005432,19,142,53,53,TXT,Normal,1,Error,0,US,2.7924460431654676
1.1.1.1,1.1.1.1,example.com,0,No Error,56,75,0.10435849958264934,11,75,53,53,A,Normal,1,No Error,0,Global,2.7926258992805755
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,119,130,0.013942943824720895,8,130,53,53,AAAA,Normal,1,Error,0,US,2.7921237187556196
1.1.1.1,1.1.1.1,subdomain.google.com,16463,NXDOMAIN,50000,122,2.895322329557508,115,122,53,53,MX,Anomalous,4,Error,0,Global,2.7923035425283222
8.8.8.8,8.8.8.8,rare.tld,0,NXDOMAIN,103,128,0.08704848623898742,8,128,53,53,MX,Normal,1,Error,0,US,2.792483366301025
1.1.1.1,1.1.1.1,test.example.org,12012,REFUSED,1,281,3.1698945719591305,35,281,53,53,TXT,Anomalous,3,Error,0,Global,2.7926631900737275
1.1.1.1,1.1.1.1,example.com,60516,SERVFAIL,1,481,4.734787683591009,189,481,53,53,TXT,Anomalous,4,Error,0,Global,2.7926631900737275
1.1.1.1,1.1.1.1,nonexistent.example,42057,REFUSED,1,267,3.6589604677840986,38,267,53,53,MX,Anomalous,5,Error,0,Global,2.7928430138464306
8.8.8.8,8.8.8.8,my.site.info,4350,NXDOMAIN,1,179,3.6115613179015567,52,179,53,53,TXT,Anomalous,4,Error,0,US,2.7928430138464306
8.8.4.4,8.8.4.4,google.com,0,No Error,115,71,0.03691335765370615,10,71,53,53,MX,Normal,1,No Error,0,US,2.7930228376191333
8.8.8.8,8.8.8.8,google.com,0,No Error,100,70,-0.00821539268185345,10,70,53,53,TXT,Normal,1,No Error,0,US,2.7925206760158217
8.8.4.4,8.8.4.4,openai.com,0,No Error,119,82,0.1428811708664,10,82,53,53,AAAA,Normal,1,No Error,0,US,2.792018694948769
8.8.4.4,8.8.4.4,google.com,0,No Error,112,70,0.0388988044103524,10,70,53,53,A,Normal,1,No Error,0,US,2.7915168943206328
8.8.4.4,8.8.4.4,rare.tld,30190,SERVFAIL,50000,63,3.441593598400698,97,63,53,53,TXT,Anomalous,4,Error,0,US,2.791015274034142
8.8.8.8,8.8.8.8,google.com,823,SERVFAIL,50000,130,3.1585284690429125,197,130,53,53,TXT,Anomalous,3,Error,0,US,2.791194968553459
8.8.8.8,8.8.8.8,google.com,0,No Error,117,80,0.10730207603799363,10,80,53,53,A,Normal,1,No Error,0,US,2.7913746630727765
8.8.8.8,8.8.8.8,my.site.info,15223,SERVFAIL,50000,510,3.719332025523517,178,510,53,53,MX,Anomalous,4,Error,0,US,2.7908731584620914
8.8.8.8,8.8.8.8,google.com,55583,SERVFAIL,50000,151,2.5651461402466196,252,151,53,53,TXT,Anomalous,3,Error,0,US,2.7910528206970895
8.8.8.8,8.8.8.8,example.com,0,No Error,103,71,0.06735576218846961,11,71,53,53,TXT,Normal,1,No Error,0,US,2.7912324829320876
1.1.1.1,1.1.1.1,example.com,41892,NXDOMAIN,1,51,4.86963832161392,116,51,53,53,MX,Anomalous,5,Error,0,Global,2.7907310939464702
8.8.4.4,8.8.4.4,example.com,40689,NXDOMAIN,1,511,4.179103059524458,114,511,53,53,A,Anomalous,5,Error,0,US,2.790910723908748
8.8.4.4,8.8.4.4,google.com,0,No Error,112,75,0.16611447534521048,10,75,53,53,A,Normal,1,No Error,0,US,2.791090353871026
1.1.1.1,1.1.1.1,my.site.info,0,NXDOMAIN,56,104,0.07153455557427305,12,104,53,53,AAAA,Normal,1,Error,0,Global,2.79058908045977
8.8.8.8,8.8.8.8,example.com,45989,NXDOMAIN,50000,212,2.3969376264899678,23,212,53,53,A,Anomalous,4,Error,0,US,2.7907686781609193
8.8.8.8,8.8.8.8,rare.tld,53726,REFUSED,50000,330,2.852977589559811,147,330,53,53,MX,Anomalous,5,Error,0,US,2.790948275862069
1.1.1.1,1.1.1.1,nonexistent.example,0,NXDOMAIN,52,132,0.05804379609695283,19,132,53,53,MX,Normal,1,Error,0,Global,2.790948275862069
8.8.4.4,8.8.4.4,rare.tld,27599,SERVFAIL,1,266,2.1395845611362416,32,266,53,53,AAAA,Anomalous,4,Error,0,US,2.7911278735632186
8.8.8.8,8.8.8.8,my.site.info,0,NXDOMAIN,109,111,0.01309813346183153,12,111,53,53,MX,Normal,1,Error,0,US,2.7913074712643677
8.8.4.4,8.8.4.4,my.site.info,0,NXDOMAIN,118,103,0.15821177740122916,12,103,53,53,A,Normal,1,Error,0,US,2.7914870689655173
8.8.4.4,8.8.4.4,openai.com,0,No Error,117,82,0.12375450981350708,10,82,53,53,TXT,Normal,1,No Error,0,US,2.7916666666666665
8.8.4.4,8.8.4.4,my.site.info,0,NXDOMAIN,121,117,0.0029718978463138396,12,117,53,53,AAAA,Normal,1,Error,0,US,2.79116537978093
8.8.4.4,8.8.4.4,nonexistent.example,0,NXDOMAIN,118,134,0.06724095772429466,19,134,53,53,TXT,Normal,1,Error,0,US,2.791344945232537
1.1.1.1,1.1.1.1,subdomain.google.com,22035,SERVFAIL,50000,92,4.883908991982767,42,92,53,53,A,Anomalous,4,Error,0,Global,2.791524510684144
8.8.4.4,8.8.4.4,rare.tld,56955,SERVFAIL,50000,409,3.2743024885643486,96,409,53,53,A,Anomalous,3,Error,0,US,2.7917040761357517
1.1.1.1,1.1.1.1,nonexistent.example,0,NXDOMAIN,51,131,0.18182505348071676,19,131,53,53,MX,Normal,1,Error,0,Global,2.7918836415873587
1.1.1.1,1.1.1.1,my.site.info,0,NXDOMAIN,53,112,0.011770653325554888,12,112,53,53,AAAA,Normal,1,Error,0,Global,2.7920632070389657
1.1.1.1,1.1.1.1,example.com,48044,REFUSED,50000,443,4.456411428608521,28,443,53,53,MX,Anomalous,3,Error,0,Global,2.7922427724905727
8.8.8.8,8.8.8.8,nonexistent.example,0,NXDOMAIN,103,135,0.10113155106492216,19,135,53,53,MX,Normal,1,Error,0,US,2.7922427724905727
8.8.8.8,8.8.8.8,nonexistent.example,5649,NXDOMAIN,1,469,4.746105958269488,48,469,53,53,MX,Anomalous,4,Error,0,US,2.7924223379421798
8.8.8.8,8.8.8.8,example.com,2172,NXDOMAIN,1,202,2.4535372723186932,120,202,53,53,MX,Anomalous,3,Error,0,US,2.792601903393787
8.8.8.8,8.8.8.8,openai.com,0,No Error,103,89,0.1729890174588495,10,89,53,53,MX,Normal,1,No Error,0,US,2.7927814688453942
8.8.8.8,8.8.8.8,my.site.info,0,NXDOMAIN,99,109,0.14325296068133472,12,109,53,53,MX,Normal,1,Error,0,US,2.7922800718132854
1.1.1.1,1.1.1.1,openai.com,0,No Error,54,78,0.03281170976731011,10,78,53,53,AAAA,Normal,1,No Error,0,Global,2.79245960502693
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,118,136,0.01867623597057335,8,136,53,53,TXT,Normal,1,Error,0,US,2.791958355770957
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,56,123,0.09296318431098619,8,123,53,53,AAAA,Normal,1,Error,0,Global,2.7921378567582122
8.8.4.4,8.8.4.4,test.example.org,28462,NXDOMAIN,1,91,3.7321176773666798,39,91,53,53,TXT,Anomalous,4,Error,0,US,2.7923173577454676
8.8.8.8,8.8.8.8,google.com,0,No Error,100,69,0.034968176875445706,10,69,53,53,MX,Normal,1,No Error,0,US,2.792496858732723
1.1.1.1,1.1.1.1,rare.tld,50650,SERVFAIL,1,159,2.775971392400802,86,159,53,53,A,Anomalous,3,Error,0,Global,2.791995692749462
8.8.4.4,8.8.4.4,my.site.info,34027,REFUSED,1,410,2.587779171543586,68,410,53,53,AAAA,Anomalous,5,Error,0,US,2.7921751615218953
1.1.1.1,1.1.1.1,rare.tld,53951,REFUSED,50000,165,4.2261866383014945,184,165,53,53,AAAA,Anomalous,4,Error,0,Global,2.7921751615218953
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,121,111,0.004225775386630631,20,111,53,53,AAAA,Normal,1,Error,0,US,2.7921751615218953
8.8.4.4,8.8.4.4,example.com,35741,NXDOMAIN,1,218,2.6227950469196717,245,218,53,53,MX,Anomalous,5,Error,0,US,2.7923546302943287
